canonical_key	representative_path	item_kind	member_kind	member_name	caller_safety	surface_evidence_status	surface_evidence_reason	rule_id	domain_id	domain	canonical_contract_id	need_route_kind	need_route_id	need_route_reason	required_frame_ids	safe_displacement_id	ng_authority_reason	canonical_route_or_blocked_claim
src/core/num/f32.rs.html#1434|provided_or_inherent_method|from_ne_bytes	core::f32	primitive	provided_or_inherent_method	from_ne_bytes	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#707|provided_or_inherent_method|is_finite	core::f32	primitive	provided_or_inherent_method	is_finite	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#682|provided_or_inherent_method|is_infinite	core::f32	primitive	provided_or_inherent_method	is_infinite	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#659|provided_or_inherent_method|is_nan	core::f32	primitive	provided_or_inherent_method	is_nan	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#762|provided_or_inherent_method|is_normal	core::f32	primitive	provided_or_inherent_method	is_normal	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#844|provided_or_inherent_method|is_sign_negative	core::f32	primitive	provided_or_inherent_method	is_sign_negative	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#819|provided_or_inherent_method|is_sign_positive	core::f32	primitive	provided_or_inherent_method	is_sign_positive	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#735|provided_or_inherent_method|is_subnormal	core::f32	primitive	provided_or_inherent_method	is_subnormal	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1050|provided_or_inherent_method|max	core::f32	primitive	provided_or_inherent_method	max	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1152|provided_or_inherent_method|midpoint	core::f32	primitive	provided_or_inherent_method	midpoint	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1077|provided_or_inherent_method|min	core::f32	primitive	provided_or_inherent_method	min	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#934|provided_or_inherent_method|next_down	core::f32	primitive	provided_or_inherent_method	next_down	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#882|provided_or_inherent_method|next_up	core::f32	primitive	provided_or_inherent_method	next_up	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#966|provided_or_inherent_method|recip	core::f32	primitive	provided_or_inherent_method	recip	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1654|provided_or_inherent_method|signum	core::f32	primitive	provided_or_inherent_method	signum	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1311|provided_or_inherent_method|to_be_bytes	core::f32	primitive	provided_or_inherent_method	to_be_bytes	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1242|provided_or_inherent_method|to_bits	core::f32	primitive	provided_or_inherent_method	to_bits	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#991|provided_or_inherent_method|to_degrees	core::f32	primitive	provided_or_inherent_method	to_degrees	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1210|provided_or_inherent_method|to_int_unchecked	core::f32	primitive	provided_or_inherent_method	to_int_unchecked	unsafe	unsafe_boundary_evidence	Rust requires caller-provided safety obligations	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure		FAMILY:D01:COMPLETE-NUMERICS		Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1332|provided_or_inherent_method|to_le_bytes	core::f32	primitive	provided_or_inherent_method	to_le_bytes	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1366|provided_or_inherent_method|to_ne_bytes	core::f32	primitive	provided_or_inherent_method	to_ne_bytes	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1019|provided_or_inherent_method|to_radians	core::f32	primitive	provided_or_inherent_method	to_radians	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#1501|provided_or_inherent_method|total_cmp	core::f32	primitive	provided_or_inherent_method	total_cmp	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#74|item|DIGITS	core::f32::DIGITS	constant	item	DIGITS	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#96|item|EPSILON	core::f32::EPSILON	constant	item	EPSILON	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#258|item|INFINITY	core::f32::INFINITY	constant	item	INFINITY	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
src/core/num/f32.rs.html#56|item|MANTISSA_DIGITS	core::f32::MANTISSA_DIGITS	constant	item	MANTISSA_DIGITS	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-NUMERIC-PRIMITIVES	D01	numeric values and algorithms		LATER_FAMILY	FAMILY:D01:COMPLETE-NUMERICS	complete numeric, floating, and target-sensitive behavior requires D01 closure				Protect current checked scalar operations; broad numeric/libm work needs a numeric lock.
